id,feature1,feature2,time
83782,61,31,0.47634154763828396
83783,89,89,0.38003335495328683
83784,27,44,0.8575635136376923
83785,21,83,0.30365383568598736
83786,62,9,0.9405180008266061
83787,15,74,0.5828732866020546
83788,22,13,0.39689538834080496
83789,16,17,0.5279635704122169
83790,86,51,0.7351275578973181
83791,7,88,0.9716139295942078
83792,22,41,0.27279579784157837
83793,42,50,0.726963823443812
83794,26,40,0.08368977372951159
83795,57,77,0.889677691496611
83796,16,61,0.11375353780741426
83797,69,6,0.771835426348037
83798,2,60,0.6328272477933191
83799,90,87,0.3145924067889444
83800,49,34,0.1171208709744409
83801,78,40,0.6031089108825788
83802,26,25,0.4504488190232653
83803,62,14,0.15559736179660655
83804,62,4,0.7309773195929216
83805,56,75,0.5841866053732171
83806,31,30,0.24871049829036307
83807,92,4,0.3958521161646452
83808,9,36,0.3446768531674307
83809,80,90,0.07985432998507669
83810,46,23,0.5970938711035653
83811,20,71,0.480708854966023
83812,79,32,0.7458728673946055
83813,63,52,0.4740679946650107
83814,50,36,0.6786668820813823
83815,46,21,0.31121094568826113
83816,88,87,0.47094756485439315
83817,11,92,0.26334540514158056
83818,84,76,0.03295952991037909
83819,91,39,0.5950296478439435
83820,41,88,0.5598427579023055
83821,39,57,0.522884489484516
83822,26,36,0.46570393562117973
83823,15,99,0.9323011283839596
83824,36,94,0.22889187517151166
83825,10,37,0.08391382551089577
83826,67,25,0.28460996300053965
83827,23,50,0.2558499571676496
83828,32,66,0.7670183907467929
83829,65,8,0.04609736821128896
83830,14,13,0.61265449491527
83831,77,27,0.5489327746877432
83832,63,11,0.8820818866725008
83833,39,93,0.04296873547967828
83834,83,29,0.40485457329304264
83835,29,21,0.42387362166187503
83836,36,48,0.4606711596426202
83837,47,24,0.3262306348871361
83838,3,32,0.6874085222789678
83839,12,79,0.308703708294945
83840,68,7,0.8684688357302822
83841,99,78,0.5445535238486948
83842,5,7,0.8148823596381295
83843,76,77,0.603000775764965
83844,58,48,0.4894581242673942
83845,26,47,0.8848736504643582
83846,89,23,0.805839230728528
83847,93,99,0.7092175552774429
83848,60,4,0.22294537213561683
83849,43,94,0.5457122711560924
83850,24,37,0.7543224370764882
83851,99,79,0.8699116520377665
83852,20,87,0.7660005151228649
83853,27,52,0.9379879750162937
83854,86,46,0.4596061316025537
83855,50,23,0.5289335764825049
83856,77,66,0.4550504287748487
83857,92,60,0.8143115387250954
83858,92,25,0.4089732857347437
83859,17,79,0.907117843368017
83860,92,92,0.13673805311288345
83861,11,36,0.9920327796940409
83862,26,96,0.4450738752212917
83863,90,47,0.4104035693279966
83864,56,28,0.4313519805313689
83865,9,4,0.2551535652013812
83866,34,0,0.07989127297570442
83867,23,44,0.9179432433241487
83868,41,64,0.23935663397604734
83869,59,79,0.6032735514987396
83870,49,35,0.32215528966556173
83871,12,3,0.15890704766965202
83872,1,80,0.35268816093860866
83873,60,7,0.5193981279158831
83874,25,46,0.011849631392149562
83875,71,81,0.347894397193672
83876,58,93,0.5095369367911307
83877,23,27,0.8963911463623778
83878,41,76,0.4912682212321098
83879,27,51,0.9795340419792737
83880,73,2,0.9109191082798136
83881,15,44,0.12935157050243462
83882,0,49,0.7596236803887246
83883,83,21,0.5363652287478861
83884,12,73,0.5607532068588023
83885,78,70,0.7543955571521207
83886,82,46,0.4579232541899624
83887,40,25,0.3837294460798588
83888,98,57,0.48013922408102716
83889,3,58,0.3864565918469318
83890,90,90,0.49860176226939157
83891,32,10,0.20445978453521174
83892,66,92,0.8608587174864727
83893,60,32,0.5203021305993625
83894,43,44,0.1731894163963159
83895,72,81,0.5065257896881686
83896,38,0,0.7126010866337975
83897,74,97,0.5349290688262964
83898,67,12,0.2885664586202781
83899,33,56,0.7421299650466616
83900,78,62,0.33270735401968343
83901,30,59,0.7367480351556838
83902,62,2,0.6823672562675697
83903,50,57,0.7292577297879493
83904,69,53,0.546278113556913
83905,82,12,0.8357363033053038
83906,8,2,0.6024635515560763
83907,71,0,0.14125816341626862
83908,12,48,0.894897388142791
83909,3,98,0.5206920290550723
83910,86,58,0.18612973558933255
83911,92,7,0.7895893668949665
83912,91,88,0.1657566902162283
83913,38,71,0.3868934967954121
83914,35,95,0.10475507806351736
83915,92,56,0.4101860185268734
83916,34,89,0.3608757007833334
83917,13,66,0.44219170920505024
83918,43,33,0.9533232885468024
83919,21,6,0.6003696159368582
83920,85,79,0.8792934991028836
83921,38,87,0.31386506215246357
83922,25,30,0.3940615386878089
83923,7,9,0.28940583934644815
83924,85,15,0.44190034394002753
83925,42,67,0.03215081773092332
83926,97,80,0.7963535381370868
83927,18,19,0.5106608642672169
83928,96,15,0.42094043582460194
83929,82,95,0.35234378134284605
83930,57,9,0.833316244741178
83931,3,84,0.07507133664787957
83932,72,65,0.2856047045557909
83933,33,87,0.9692708448612897
83934,57,78,0.6253081262531085
83935,27,41,0.15853142857179325
83936,67,43,0.44987977192139583
83937,26,25,0.5776031387576216
83938,67,40,0.8387843200622191
83939,2,98,0.5525484527532333
83940,75,82,0.40442309233917995
83941,20,98,0.41979236121042107
83942,41,43,0.930842389896453
83943,78,7,0.24223949756987828
83944,73,89,0.7312268761958169
83945,50,94,0.5546034346399635
83946,99,17,0.2579562279446793
83947,7,43,0.9081291790585724
83948,95,4,0.5439579016577953
83949,56,72,0.8026612416480047
83950,68,1,0.171511591316723
83951,54,74,0.12029760037927273
83952,93,33,0.4688833086440304
83953,5,16,0.36098737475746745
83954,26,42,0.6207033855990058
83955,40,23,0.832134920607381
83956,22,40,0.11417794387945701
83957,57,0,0.8164058381211796
83958,77,87,0.129029584122346
83959,54,1,0.010639944422017655
83960,49,99,0.34438836424640484
83961,72,78,0.7529445782152621
83962,59,23,0.08509232633527253
83963,99,37,0.0568528688468094
83964,14,80,0.08019723621058028
83965,3,90,0.08479999189175724
83966,42,53,0.7192638568973594
83967,30,56,0.2933164053916606
83968,64,67,0.5060902176443411
83969,18,44,0.35323771302341056
83970,20,25,0.4141748884768779
83971,90,27,0.42119048628404854
83972,21,94,0.8753959734601201
83973,43,81,0.34229729578609547
83974,33,63,0.7915470706485979
83975,11,17,0.5088268357657323
83976,25,30,0.28212323782786175
83977,90,69,0.7733358805495972
83978,7,14,0.4434314063806768
83979,54,47,0.5284984756932611
83980,56,79,0.2920924459489034
83981,67,40,0.1840668424604811
83982,96,40,0.7633619802029823
83983,56,88,0.41905328397415265
83984,36,10,0.5918966683237256
83985,67,82,0.20589832941758546
83986,34,70,0.4147854244760498
83987,16,62,0.8167829533487765
83988,10,43,0.6618241795705807
83989,6,97,0.3702098284533566
83990,26,97,0.10886877570226028
83991,47,38,0.12132701147805047
83992,17,14,0.9300448558690593
83993,37,73,0.06471912599271912
83994,99,35,0.11988076763682909
83995,71,39,0.8363820940422619
83996,99,94,0.029354695469349434
83997,21,93,0.8820963500088262
83998,64,66,0.7863875118462623
83999,70,25,0.989274514706697
84000,37,73,0.5294976458142374
84001,51,96,0.8676421899569945
84002,7,81,0.14102229859823845
84003,74,29,0.5904569428043339
84004,6,13,0.1999425300724318
84005,68,77,0.32121836422935357
84006,24,25,0.35921263407703063
84007,42,15,0.9536349478905003
84008,43,64,0.11958574253646659
84009,75,15,0.22815210705728395
84010,79,81,0.6365189500340082
84011,35,76,0.4826660457151577
84012,86,38,0.340787591687163
84013,44,72,0.46422929363979126
84014,42,82,0.688117546713956
84015,4,96,0.628926170067595
84016,7,51,0.6223680575373328
84017,13,31,0.1335675197395345
84018,74,93,0.8694043702960323
84019,18,92,0.9613168046349808
84020,42,36,0.7238103831931114
84021,30,26,0.8968873817570764
84022,97,12,0.9614102972977402
84023,39,35,0.19200749222738356
84024,32,55,0.6333858272406173
84025,67,9,0.1732674195068924
84026,94,91,0.4663511128427217
84027,83,44,0.034720701926161834
84028,21,13,0.19219944085727003
84029,24,14,0.3282224657654992
84030,34,36,0.582782112761095
84031,41,35,0.5087436726384736
84032,46,31,0.2598240494799322
84033,85,41,0.9318504042800356
84034,77,71,0.9066990709714684
84035,51,11,0.49279403215527307
84036,9,94,0.0981804901115354
84037,5,48,0.34073265090022675
84038,53,77,0.4312866954437573
84039,6,19,0.7596323541485943
84040,76,65,0.5210706616547643
84041,76,25,0.0773429138500159
84042,64,29,0.9002771098856593
84043,39,55,0.653013068922054
84044,94,56,0.7236779766903958
84045,53,6,0.7074267402232889
84046,3,97,0.8291079214953802
84047,85,1,0.12145091157187671
84048,98,5,0.9797073829575293
84049,67,35,0.06447489292363573
84050,45,15,0.04162848891930582
84051,56,54,0.466267231895487
84052,59,89,0.9420825384790258
84053,8,27,0.9953037501247457
84054,43,46,0.7059248676017083
84055,65,74,0.07783507756778862
84056,5,78,0.018409621369050555
84057,73,14,0.49368921395838095
84058,74,2,0.3619771601240841
84059,92,61,0.587461820831257
84060,4,65,0.2263779714154146
84061,32,16,0.9964828158166034
84062,22,26,0.5331239225167309
84063,8,6,0.181604578448184
84064,77,26,0.8493685372156669
84065,39,7,0.5580824224739
84066,21,49,0.583973734918174
84067,64,11,0.5777156137296928
84068,74,72,0.40776470016817146
84069,55,31,0.636881689737131
84070,6,9,0.5084498223738623
84071,86,42,0.3502438221296753
84072,56,76,0.9750497303669172
84073,26,75,0.9014284474620446
84074,91,3,0.06694466061960669
84075,64,13,0.2949078752185397
84076,77,76,0.670814755647912
84077,38,78,0.8312986678484168
84078,34,72,0.21751273496554302
84079,80,79,0.8117158182265801
84080,58,23,0.07240753010640766
84081,75,25,0.7056937005230802
84082,37,34,0.2559420343089863
84083,56,91,0.09200062294657974
84084,95,58,0.5761596408461027
84085,33,29,0.4312907692087026
84086,0,16,0.2650249038734247
84087,41,75,0.10585259166680405
84088,8,40,0.8119594409572986
84089,75,61,0.7405185621806172
84090,64,69,0.3598850478545754
84091,0,36,0.4853842569846959
84092,97,78,0.32682802101066455
84093,86,19,0.3024960945509989
84094,5,71,0.9038994043647277
84095,79,41,0.963146907198251
84096,39,69,0.01607897651217316
84097,53,28,0.4347018717286425
84098,1,44,0.38844765938843084
84099,34,33,0.1582206550878199
84100,28,92,0.3825282138564583
84101,91,74,0.45236157955786915
84102,55,21,0.9150739089467426
84103,32,99,0.3243114232776281
84104,12,12,0.5843197344427369
84105,23,97,0.09798045630591046
84106,66,30,0.5496441618774367
84107,13,47,0.9306470664999814
84108,60,26,0.9550744620778997
84109,1,85,0.7325117604493512
84110,63,80,0.09217661513555575
84111,87,83,0.5149610839176891
84112,68,67,0.3847113634702207
84113,6,56,0.9755927908254313
84114,1,68,0.09141849543503422
84115,56,61,0.7889296603223397
84116,68,1,0.8418717175903758
84117,48,24,0.864990098654412
84118,65,36,0.8467930355758783
84119,53,68,0.6853339635221012
84120,19,35,0.4301680683528314
84121,22,12,0.6994070420195622
84122,82,4,0.8763788428233352
84123,59,99,0.5439393600550324
84124,16,82,0.5550020989203167
84125,4,7,0.7026162426281202
84126,12,19,0.6538465992720596
84127,70,0,0.2882621300877011
84128,74,71,0.2556491206216579
84129,75,57,0.29984530757586036
84130,31,83,0.38209914581325544
84131,63,38,0.32296256505729704
84132,13,23,0.10558520133285554
84133,96,91,0.7810853598002345
84134,59,3,0.8922898999370532
84135,55,50,0.7470139226461013
84136,29,26,0.28346018617052016
84137,31,47,0.3114316053093341
84138,17,19,0.07995112959959572
84139,0,99,0.7248765688273909
84140,93,17,0.7859710422200678
84141,68,55,0.7655820528457369
84142,20,89,0.004949695279162447
84143,83,7,0.17456901994741292
84144,57,52,0.20061315880509434
84145,65,53,0.5996717223740501
84146,44,7,0.09739611253316371
84147,35,46,0.4352950573731963
84148,59,79,0.30964833600605035
84149,76,97,0.38926449412094144
84150,45,67,0.016138878875535112
84151,53,4,0.3245313013137502
84152,27,48,0.19252958459679315
84153,53,79,0.39810825512355563
84154,43,83,0.33797509633718703
84155,79,53,0.13618997864155347
84156,92,55,0.2942680826632441
84157,5,82,0.9519598878526703
84158,20,33,0.9190109103162478
84159,90,43,0.7222117741122202
84160,23,29,0.9940337051124573
84161,75,11,0.6264517492473346
84162,1,12,0.7751359794045561
84163,54,56,0.7249251083006931
84164,43,37,0.03682488397483763
84165,51,25,0.5156429933796536
84166,72,50,0.17514389162199262
84167,58,22,0.5171863913595374
84168,67,24,0.5825094767454183
84169,72,11,0.49705918914674485
84170,16,78,0.919262338972265
84171,50,63,0.6123187151000148
84172,49,64,0.32610680581244644
84173,10,25,0.6450459521694288
84174,11,73,0.4587856095680811
84175,93,48,0.08324772528847713
84176,3,86,0.9712964363922922
84177,83,20,0.8764839185498878
84178,64,46,0.4222373208420276
84179,80,3,0.49565969082963834
84180,53,69,0.26565465099065166
84181,35,1,0.035969216673853666
84182,80,90,0.21388125778105704
84183,78,39,0.8890428698797969
84184,93,50,0.6414965438147464
84185,48,85,0.21807627278597608
84186,14,79,0.8942527411769109
84187,11,77,0.1639384422638066
84188,7,87,0.29041645722726017
84189,72,52,0.1094752393673365
84190,26,33,0.2832846628949057
84191,34,76,0.8513729500749722
84192,81,28,0.4999549668798011
84193,47,54,0.12710498558615124
84194,77,62,0.5491283796960251
84195,74,68,0.5616383758654746
84196,19,43,0.8622627214535884
84197,91,51,0.872604636851948
84198,11,10,0.07990751258043238
84199,54,24,0.001259034887300503
84200,43,12,0.8261933050407693
84201,47,44,0.08267498916285965
84202,59,10,0.6416759736488094
84203,69,38,0.10164769434670606
84204,8,68,0.2502671050451092
84205,9,93,0.21500347944102305
84206,6,31,0.6608935991898308
84207,28,91,0.3666482035314652
84208,20,50,0.5758077037841809
84209,2,37,0.026185521063187056
84210,0,92,0.4732287571695051
84211,40,52,0.7382816592924584
84212,58,2,0.006063040254662755
84213,37,27,0.7940870090266375
84214,25,82,0.7380731753522358
84215,57,13,0.7334507426938194
84216,19,79,0.6813810871274176
84217,76,22,0.6074416665066739
84218,60,70,0.07805601585985467
84219,63,28,0.8625619702256928
84220,53,81,0.15242718755832363
84221,40,31,0.7311087582776724
84222,50,31,0.5978939875443601
84223,28,49,0.4677313099497402
84224,98,7,0.9683778848434111
84225,23,49,0.4709757942132513
84226,8,52,0.9552918315284665
84227,3,70,0.11457992108367376
84228,44,59,0.5083546089981997
84229,88,89,0.4367192652970131
84230,67,68,0.03690632943255179
84231,47,6,0.4284488936516688
84232,52,20,0.5493341484021859
84233,63,34,0.7109840759663864
84234,30,82,0.7496660336486318
84235,12,91,0.9449543507188162
84236,69,94,0.03153189955462565
84237,41,79,0.8092181079907637
84238,12,2,0.5781538685841342
84239,11,66,0.8178700646885688
84240,71,12,0.3412931576478655
84241,0,86,0.839747480886172
84242,89,24,0.744757145469472
84243,23,67,0.05058426155107476
84244,24,44,0.785990537075627
84245,6,98,0.4970850327589338
84246,71,35,0.01587902326798485
84247,87,82,0.1618166384386739
84248,40,37,0.46810905108968914
84249,22,43,0.978330743947676
84250,91,43,0.24164006296057206
84251,7,22,0.8286452647728878
84252,3,82,0.5080094531057152
84253,54,3,0.090647534363412
84254,54,17,0.5623938085351424
84255,30,96,0.16199763012516932
84256,33,89,0.9141905200504418
84257,71,96,0.6736822987654091
84258,42,40,0.0881454360701468
84259,9,6,0.9075610159639071
84260,81,98,0.624700420821246
84261,39,15,0.3599059005800319
84262,66,45,0.7163919118592516
84263,1,60,0.06165193872242758
84264,21,92,0.4547770421710714
84265,43,3,0.4962037676207245
84266,79,31,0.5712297172733684
84267,61,78,0.4559560072502007
84268,8,87,0.5954898973743683
84269,55,46,0.8555370788321279
84270,34,40,0.9747691109914751
84271,95,25,0.8991200770043353
84272,3,91,0.12018396066807224
84273,83,44,0.8841807897324677
84274,34,98,0.24160752865903135
84275,5,99,0.9103693090814888
84276,74,18,0.1002000254509231
84277,51,5,0.8030421338358971
84278,50,42,0.27008821279466033
84279,37,47,0.0355799308086564
84280,87,57,0.0882179164923188
84281,82,63,0.03472834690338045
84282,23,57,0.032033011741815276
84283,73,11,0.3453508865702066
84284,8,16,0.022511466674889236
84285,32,45,0.7892697919798168
84286,72,37,0.5173891542247907
84287,17,86,0.016802883313343453
84288,13,1,0.14879276559066268
84289,50,31,0.359104938501248
84290,61,41,0.2058365189304351
84291,16,14,0.9334435318565744
84292,35,7,0.8998858180383508
84293,87,80,0.010600406299558052
84294,91,56,0.25642735243301507
84295,96,53,0.5179384910327366
84296,40,10,0.02738612796541262
84297,96,11,0.8550190463407219
84298,5,76,0.5351830454301771
84299,48,65,0.16087374590513004
84300,98,68,0.3393694633463509
84301,65,77,0.9980112089202949
84302,40,72,0.7813002964519199
84303,45,6,0.8338032770328627
84304,66,18,0.6848060588186193
84305,59,26,0.08915557489813841
84306,12,7,0.2822874494494796
84307,37,77,0.48818220455313566
84308,37,97,0.6103481887849072
84309,65,42,0.36634311071020176
84310,89,11,0.7822509376441062
84311,19,44,0.8309174171163285
84312,6,48,0.3317268643403416
84313,48,65,0.7296933338696748
84314,48,27,0.3871312184746969
84315,56,46,0.10353311984842783
84316,89,52,0.9132125138011666
84317,54,32,0.26275503980191595
84318,62,80,0.5265341136520458
84319,61,7,0.5458551617018661
84320,58,88,0.07236111291760905
84321,87,59,0.607615857848264
84322,76,23,0.37161018544951807
84323,64,66,0.13465398643753623
84324,76,37,0.8643693734262797
84325,33,19,0.1575835823935643
84326,71,62,0.6749727498706876
84327,50,34,0.7699676380226993
84328,7,57,0.467356195729568
84329,59,76,0.1025861608915194
84330,78,57,0.7392732443977483
84331,2,70,0.33537427108897044
84332,68,51,0.6469804702221679
84333,27,75,0.29520492979957114
84334,92,0,0.25195457286281786
84335,91,63,0.08536723285662484
84336,19,20,0.6051318283031296
84337,35,90,0.6766318259350311
84338,83,9,0.21281297991043302
84339,42,83,0.4054670430717243
84340,48,98,0.3728444284362069
84341,24,66,0.4435786825254032
84342,23,35,0.30558676811045093
84343,58,64,0.7209128303191356
84344,97,36,0.4014405021016526
84345,30,51,0.4067666394029894
84346,13,62,0.1213165468927836
84347,13,55,0.4687677211548581
84348,94,20,0.4267453244627115
84349,38,11,0.1584707389828648
84350,41,22,0.5713369012065079
84351,34,32,0.6589453453221297
84352,97,23,0.33529860917982257
84353,24,18,0.7193744929264067
84354,20,98,0.4070387255401
84355,79,35,0.952111678913688
84356,17,42,0.18054332249491656
84357,16,90,0.06211844337359784
84358,28,91,0.046543634923628896
84359,35,37,0.3853073453881959
84360,7,37,0.246463063155956
84361,59,8,0.5559867558180102
84362,84,10,0.2495121191519909
84363,21,8,0.5991718242224614
84364,56,95,0.8302904046343683
84365,1,72,0.17298637084384927
84366,11,30,0.2361198716313011
84367,63,10,0.9763760246619736
84368,10,36,0.7958110103438488
84369,34,46,0.4772143548585539
84370,54,85,0.8965404970041791
84371,3,8,0.34484185116983845
84372,99,9,0.7800813423868442
84373,55,30,0.7505178753604808
84374,28,60,0.08941867223882138
84375,52,41,0.27450256852975674
84376,14,81,0.5129220368283645
84377,28,96,0.37441427773021596
84378,16,5,0.11417422039733982
84379,82,36,0.8378182420442147
84380,83,49,0.746612813064917
84381,58,12,0.23465078412798235
84382,2,45,0.5425340790749957
84383,76,24,0.8657233330550012
84384,35,21,0.13847213815571435
84385,7,89,0.4294446905217476
84386,3,5,0.6064446393901676
84387,70,53,0.055492555631496465
84388,79,66,0.883246455802813
84389,53,98,0.9101879198467192
84390,39,1,0.2275381220628765
84391,39,9,0.4241540512056243
84392,42,31,0.34980264978072184
84393,29,35,0.28127671794880893
84394,42,79,0.5278068362184926
84395,53,51,0.2868655520394696
84396,88,67,0.18918531028453145
84397,67,66,0.8524037611038018
84398,36,96,0.8427434085245565
84399,89,53,0.7999951289576396
84400,85,43,0.16712853143830175
84401,12,39,0.3566984261571827
84402,1,49,0.647194117689651
84403,8,85,0.031988897915625425
84404,78,74,0.12194728392289145
84405,9,42,0.7994299689340629
84406,31,0,0.35143871903879276
84407,34,37,0.956730809123684
84408,48,96,0.3562665486297105
84409,54,91,0.10423817562295234
84410,44,55,0.9952788446307891
84411,55,21,0.03649691318976722
84412,0,87,0.8362249677434611
84413,80,11,0.6084658713314393
84414,46,27,0.22470288100071456
84415,75,97,0.5000292115918077
84416,37,23,0.34151535514491893
84417,42,43,0.2939710246340079
84418,68,42,0.5901676110711626
84419,92,65,0.36413088850298014
84420,50,80,0.06704325352442231
84421,86,76,0.8249833112581623
84422,53,87,0.8635065996816007
84423,46,45,0.6465421183292139
84424,6,40,0.527650395362013
84425,59,79,0.20812886753281823
84426,67,54,0.2803196780562388
84427,44,58,0.9389368338426382
84428,70,58,0.1534378365956971
84429,71,19,0.6434051602803232
84430,75,3,0.6619241160407292
84431,8,21,0.2281184473503114
84432,74,22,0.011850444173027608
84433,78,21,0.236624582121995
84434,45,5,0.745306171136091
84435,99,12,0.5440414837054048
84436,81,31,0.3227988593074398
84437,59,50,0.22585463320066246
84438,62,33,0.5267704564423126
84439,15,8,0.8996763654672509
84440,76,6,0.7605926037540381
84441,40,61,0.35885526288481284
84442,91,13,0.5663270709016132
84443,5,22,0.6110625403056903
84444,4,70,0.24584638997436992
84445,83,78,0.7840594041628621
84446,82,90,0.7571918297359894
84447,55,22,0.3609938495797802
84448,10,20,0.619181459595477
84449,82,6,0.3997638765859052
84450,16,99,0.6685945491607932
84451,87,22,0.5914012469466079
84452,14,34,0.3272483579592723
84453,31,60,0.49603835768638493
84454,92,10,0.5904771463741861
84455,88,84,0.3565243926322552
84456,1,32,0.6628083527701403
84457,39,64,0.6298330532942108
84458,35,14,0.8249491916137361
84459,79,73,0.8166481520167814
84460,40,27,0.0389523322537938
84461,80,43,0.22356750495590183
84462,28,43,0.4522469493557796
84463,90,12,0.15966183419564384
84464,27,50,0.7212535942323841
84465,26,21,0.6534452357968684
84466,44,42,0.1680238446873995
84467,4,3,0.23824220768103122
84468,24,52,0.801207693158366
84469,35,41,0.43969896333454983
84470,31,32,0.25680951942425645
84471,72,28,0.030524080636319617
84472,12,36,0.8757956077473785
84473,96,49,0.6574153181782694
84474,79,27,0.26457080447105963
84475,89,34,0.731139283059986
84476,4,34,0.8478141686308767
84477,37,46,0.5038542926002582
84478,73,96,0.8413324764368096
84479,31,31,0.8181368044436238
84480,42,73,0.539068614985426
84481,52,49,0.8437045064395312
84482,81,47,0.6167889574351251
84483,30,59,0.08740370893698901
84484,57,70,0.781270180326199
84485,23,1,0.36071642074729093
84486,53,22,0.12783169077522816
84487,23,71,0.37662078445505076
84488,10,93,0.40988738479480746
84489,35,74,0.5718650934146877
84490,68,34,0.36312412501349245
84491,54,65,0.11882791601275566
84492,89,60,0.45007986670561895
84493,45,3,0.26057100411808176
84494,6,95,0.800108019217523
84495,95,76,0.5837081879854779
84496,37,37,0.0086937970095885
84497,80,65,0.49084396518402706
84498,34,49,0.29474483893955084
84499,88,4,0.5907901133089202
84500,86,74,0.4084760504330718
84501,4,52,0.1851666165363708
84502,80,65,0.952225319435416
84503,51,9,0.5255883868080791
84504,1,81,0.6568673503815963
84505,78,1,0.5623980977307514
84506,20,47,0.30413854762168135
84507,97,50,0.08440562295333565
84508,51,12,0.823170166142411
84509,70,94,0.4230439955458746
84510,54,90,0.5709078232069991
84511,30,36,0.4776008149536738
84512,14,88,0.06754720663228053
84513,52,77,0.22291892904674282
84514,77,90,0.7102592152767883
84515,89,40,0.9795748559191548
84516,70,28,0.0936909527070221
84517,49,80,0.0005635987038369317
84518,88,6,0.15013073638412266
84519,1,40,0.5197132817324942
84520,86,79,0.3432190605896315
84521,86,14,0.2075943427877155
84522,36,21,0.07521678154750866
84523,66,73,0.32289301981393215
84524,42,12,0.08353153859254636
84525,70,61,0.41257258693575327
84526,45,58,0.5713366965108478
84527,47,84,0.5630569377123408
84528,96,15,0.4425569023338263
84529,81,64,0.944218908415913
84530,66,68,0.23271616190535493
84531,60,50,0.488276409853889
84532,65,59,0.8618363382339748
84533,44,26,0.40109083215538044
84534,11,24,0.5289541612666564
84535,99,92,0.5426178939464484
84536,80,74,0.45999482935687885
84537,76,51,0.5582015382683619
84538,49,57,0.04569335457719648
84539,68,26,0.4706536942276597
84540,55,55,0.3494046789762202
84541,69,95,0.30161506041684405
84542,66,5,0.32121005185574236
84543,56,89,0.26879080960856827
84544,93,76,0.7721869391106877
84545,44,63,0.9438468579217127
84546,52,89,0.2382082921256723
84547,55,16,0.301952604466599
84548,88,99,0.33230700619520637
84549,91,50,0.3913860610872938
84550,98,83,0.6836071160253893
84551,92,79,0.05593628625965763
84552,76,18,0.6601117499988427
84553,82,75,0.3157379584171136
84554,56,25,0.8517797865201391
84555,95,69,0.9989181486547251
84556,96,37,0.39327755412497123
84557,43,14,0.3113856992027241
84558,40,97,0.2808187118380041
84559,3,83,0.32943622853348153
84560,87,65,0.8804095800818698
84561,32,44,0.5349628965214617
84562,76,28,0.8105810100749196
84563,97,37,0.17965108436117094
84564,71,87,0.039260821305644567
84565,56,2,0.932414401457049
84566,58,93,0.4397762536669102
84567,17,8,0.019947158934874754
84568,65,6,0.879916561967573
84569,21,72,0.15432264863629153
84570,48,13,0.36610195442299054
84571,67,62,0.11746798882984
84572,32,89,0.039669834673001225
84573,50,56,0.33167801179929324
84574,43,21,0.15212688184062784
84575,24,94,0.4558195955039639
84576,87,51,0.524495582031046
84577,68,99,0.8878589150557402
84578,35,14,0.1638600569203057
84579,60,73,0.18573766248407064
84580,95,8,0.6991160189084724
84581,44,80,0.05773133172561751
84582,35,25,0.22819329970362934
84583,58,32,0.3287386932492826
84584,55,74,0.5652769426999096
84585,78,82,0.2872611149089006
84586,56,93,0.70605927580045
84587,76,43,0.7042261183750265
84588,51,97,0.46059598516025646
84589,31,77,0.4440454236235688
84590,30,74,0.9845603806839243
84591,5,99,0.46592848514658103
84592,10,94,0.8516101203644519
84593,64,3,0.1735359764537716
84594,62,35,0.786779213695729
84595,35,56,0.9308500401454718
84596,76,35,0.9346453969994069
84597,36,17,0.48289366077275775
84598,61,29,0.8677051489588183
84599,63,74,0.03233383508059551
84600,20,68,0.8085771541487391
84601,16,11,0.5662747310164228
84602,42,10,0.03784420175670811
84603,80,68,0.20752474076929806
84604,95,65,0.3914645413009773
84605,88,12,0.5685466878346362
84606,88,57,0.720962622462569
84607,69,12,0.4870306941419301
84608,61,75,0.05616277777233669
84609,12,19,0.43192968419801336
84610,81,75,0.39285728830984135
84611,45,12,0.4561804962940389
84612,51,46,0.7474551390403179
84613,63,59,0.8405004932993597
84614,94,49,0.6179501857086371
84615,0,64,0.19699976241307848
84616,86,75,0.29787009770769823
84617,49,45,0.8723207671595169
84618,59,4,0.41111067152586933
84619,35,91,0.6439018225270429
84620,15,75,0.8498798282479456
84621,20,69,0.9795453582438125
84622,62,12,0.8318060993975179
84623,90,2,0.5999771813037845
84624,18,85,0.22648908536799361
84625,85,13,0.41932926160741546
84626,85,5,0.6740438186056008
84627,12,44,0.7675834581260857
84628,48,98,0.09703958638994603
84629,52,76,0.776905454294149
84630,40,63,0.515580614145182
84631,71,37,0.4395324407704493
84632,60,89,0.45216116227837766
84633,60,41,0.8200859884024531
84634,43,64,0.36286509066949946
84635,38,35,0.9333626932820176
84636,76,40,0.9798472712790527
84637,31,8,0.7662324324594693
84638,4,11,0.9933123161661292
84639,26,20,0.9726825069423375
84640,9,12,0.835944332930579
84641,31,72,0.2867413183790569
84642,41,92,0.5558216034885756
84643,22,54,0.9403613409804166
84644,77,24,0.6466156291719517
84645,24,90,0.9949116114717867
84646,56,51,0.5224000974869991
84647,62,28,0.5902160018610935
84648,94,60,0.31664889662666984
84649,53,52,0.8302681426420444
84650,32,54,0.42815323096938607
84651,70,98,0.7454183254792768
84652,92,32,0.27008751919887786
84653,45,1,0.3518185731776393
84654,67,2,0.3816996654959064
84655,60,83,0.8529776924073138
84656,55,86,0.8794798544622702
84657,95,34,0.19466649952156656
84658,67,11,0.9600050156611751
84659,55,41,0.31556273886726116
