id,counts
73416,3
73417,3
73418,3
73419,2
73420,7
73421,3
73422,4
73423,0
73424,3
73425,3
73426,1
73427,0
73428,5
73429,4
73430,2
73431,1
73432,3
73433,2
73434,5
73435,5
73436,2
73437,3
73438,9
73439,2
73440,4
73441,3
73442,2
73443,3
73444,2
73445,2
73446,0
73447,7
73448,0
73449,4
73450,1
73451,3
73452,2
73453,4
73454,4
73455,7
73456,3
73457,3
73458,1
73459,2
73460,0
73461,3
73462,1
73463,0
73464,1
73465,2
73466,2
73467,2
73468,5
73469,4
73470,0
73471,7
73472,5
73473,0
73474,1
73475,6
73476,2
73477,1
73478,2
73479,1
73480,3
73481,4
73482,4
73483,0
73484,5
73485,1
73486,1
73487,0
73488,6
73489,2
73490,3
73491,2
73492,2
73493,4
73494,0
73495,4
73496,2
73497,3
73498,3
73499,4
73500,1
73501,2
73502,3
73503,2
73504,0
73505,2
73506,1
73507,2
73508,6
73509,4
73510,2
73511,3
73512,2
73513,1
73514,6
73515,0
73516,1
73517,5
73518,4
73519,2
73520,2
73521,4
73522,1
73523,2
73524,0
73525,3
73526,1
73527,5
73528,3
73529,2
73530,3
73531,3
73532,0
73533,3
73534,7
73535,3
73536,0
73537,1
73538,2
73539,4
73540,1
73541,0
73542,3
73543,0
73544,7
73545,6
73546,3
73547,5
73548,0
73549,2
73550,0
73551,0
73552,4
73553,3
73554,3
73555,2
73556,1
73557,1
73558,2
73559,0
73560,4
73561,1
73562,3
73563,4
73564,3
73565,3
73566,3
73567,5
73568,4
73569,5
73570,4
73571,4
73572,4
73573,2
73574,5
73575,2
73576,4
73577,5
73578,1
73579,2
73580,4
73581,1
73582,5
73583,4
73584,0
73585,6
73586,3
73587,3
73588,0
73589,3
73590,8
73591,1
73592,2
73593,4
73594,3
73595,5
73596,3
73597,4
73598,3
73599,2
73600,7
73601,5
73602,0
73603,2
73604,4
73605,6
73606,3
73607,0
73608,3
73609,0
73610,0
73611,7
73612,1
73613,5
73614,8
73615,1
73616,1
73617,0
73618,1
73619,2
73620,4
73621,2
73622,1
73623,0
73624,3
73625,2
73626,3
73627,5
73628,0
73629,4
73630,2
73631,4
73632,2
73633,4
73634,4
73635,1
73636,0
73637,2
73638,0
73639,2
73640,1
73641,6
73642,0
73643,1
73644,2
73645,4
73646,6
73647,3
73648,4
73649,5
73650,1
73651,2
73652,0
73653,2
73654,1
73655,0
73656,0
73657,2
73658,2
73659,3
73660,3
73661,4
73662,0
73663,5
73664,3
73665,2
73666,1
73667,1
73668,3
73669,0
73670,0
73671,0
73672,4
73673,3
73674,2
73675,3
73676,0
73677,3
73678,6
73679,4
73680,6
73681,2
73682,4
73683,3
73684,0
73685,3
73686,4
73687,3
73688,5
73689,3
73690,8
73691,2
73692,4
73693,2
73694,3
73695,1
73696,4
73697,1
73698,3
73699,3
73700,3
73701,4
73702,0
73703,1
73704,3
73705,3
73706,4
73707,1
73708,1
73709,5
73710,4
73711,1
73712,2
73713,4
73714,0
73715,6
73716,4
73717,3
73718,4
73719,3
73720,5
73721,3
73722,2
73723,3
73724,0
73725,1
73726,6
73727,1
73728,6
73729,6
73730,2
73731,4
73732,4
73733,4
73734,2
73735,4
73736,3
73737,2
73738,2
73739,2
73740,1
73741,2
73742,2
73743,1
73744,6
73745,8
73746,0
73747,2
73748,1
73749,1
73750,2
73751,1
73752,2
73753,3
73754,2
73755,0
73756,6
73757,1
73758,2
73759,0
73760,2
73761,2
73762,3
73763,3
73764,0
73765,2
73766,1
73767,3
73768,3
73769,4
73770,7
73771,2
73772,2
73773,4
73774,6
73775,3
73776,2
73777,1
73778,0
73779,2
73780,2
73781,4
73782,3
73783,2
73784,6
73785,1
73786,1
73787,0
73788,2
73789,5
73790,2
73791,2
73792,4
73793,3
73794,1
73795,4
73796,1
73797,3
73798,1
73799,1
73800,4
73801,1
73802,2
73803,4
73804,6
73805,0
73806,3
73807,0
73808,5
73809,6
73810,5
73811,3
73812,0
73813,3
73814,6
73815,2
73816,1
73817,2
73818,2
73819,5
73820,5
73821,3
73822,1
73823,2
73824,0
73825,3
73826,2
73827,3
73828,1
73829,4
73830,5
73831,3
73832,1
73833,6
73834,2
73835,4
73836,2
73837,2
73838,4
73839,1
73840,1
73841,2
73842,4
73843,0
73844,6
73845,2
73846,4
73847,1
73848,4
73849,1
73850,4
73851,2
73852,1
73853,3
73854,5
73855,1
73856,1
73857,2
73858,4
73859,7
73860,1
73861,1
73862,0
73863,4
73864,1
73865,3
73866,1
73867,4
73868,3
73869,4
73870,1
73871,2
73872,3
73873,3
73874,2
73875,3
73876,4
73877,5
73878,4
73879,6
73880,2
73881,1
73882,2
73883,0
73884,9
73885,2
73886,3
73887,3
73888,3
73889,5
73890,3
73891,0
73892,2
73893,3
73894,1
73895,0
73896,3
73897,4
73898,2
73899,4
73900,2
73901,6
73902,2
73903,1
73904,5
73905,1
73906,1
73907,3
73908,1
73909,1
73910,4
73911,3
73912,4
73913,4
73914,0
73915,2
73916,3
73917,1
73918,2
73919,6
73920,3
73921,2
73922,4
73923,0
73924,2
73925,0
73926,3
73927,2
73928,3
73929,5
73930,0
73931,2
73932,2
73933,3
73934,1
73935,4
73936,1
73937,1
73938,3
73939,1
73940,5
73941,5
73942,0
73943,1
73944,7
73945,2
73946,3
73947,2
73948,3
73949,4
73950,3
73951,3
73952,7
73953,4
73954,2
73955,4
73956,2
73957,1
73958,8
73959,3
73960,4
73961,5
73962,1
73963,4
73964,4
73965,3
73966,5
73967,1
73968,3
73969,6
73970,4
73971,4
73972,2
73973,1
73974,4
73975,1
73976,1
73977,3
73978,1
73979,5
73980,0
73981,6
73982,0
73983,7
73984,1
73985,4
73986,2
73987,1
73988,1
73989,3
73990,1
73991,1
73992,3
73993,2
73994,2
73995,6
73996,1
73997,5
73998,4
73999,3
74000,0
74001,1
74002,4
74003,6
74004,1
74005,3
74006,2
74007,1
74008,0
74009,6
74010,0
74011,0
74012,0
74013,1
74014,4
74015,3
74016,0
74017,4
74018,4
74019,4
74020,2
74021,0
74022,1
74023,0
74024,4
74025,4
74026,1
74027,1
74028,4
74029,0
74030,3
74031,6
74032,4
74033,7
74034,2
74035,3
74036,3
74037,1
74038,3
74039,3
74040,1
74041,2
74042,4
74043,9
74044,2
74045,4
74046,1
74047,6
74048,1
74049,3
74050,3
74051,1
74052,0
74053,7
74054,2
74055,5
74056,1
74057,1
74058,1
74059,3
74060,4
74061,1
74062,1
74063,5
74064,4
74065,0
74066,2
74067,1
74068,3
74069,5
74070,2
74071,1
74072,2
74073,4
74074,3
74075,4
74076,3
74077,1
74078,1
74079,7
74080,2
74081,1
74082,3
74083,4
74084,1
74085,4
74086,2
74087,1
74088,0
74089,2
74090,3
74091,3
74092,0
74093,1
74094,4
74095,2
74096,3
74097,5
74098,4
74099,6
74100,4
74101,4
74102,0
74103,2
74104,1
74105,2
74106,0
74107,1
74108,3
74109,1
74110,5
74111,7
74112,4
74113,2
74114,6
74115,7
74116,0
74117,3
74118,3
74119,2
74120,2
74121,4
74122,2
74123,0
74124,4
74125,3
74126,3
74127,2
74128,3
74129,2
74130,5
74131,1
74132,3
74133,2
74134,3
74135,2
74136,4
74137,2
74138,2
74139,1
74140,7
74141,5
74142,4
74143,2
74144,3
74145,2
74146,3
74147,3
74148,2
74149,3
74150,11
74151,5
74152,2
74153,6
74154,6
74155,5
74156,0
74157,5
74158,4
74159,4
74160,2
74161,3
74162,5
74163,3
74164,1
74165,3
74166,3
74167,1
74168,3
74169,1
74170,5
74171,7
74172,2
74173,4
74174,3
74175,2
74176,2
74177,2
74178,2
74179,4
74180,7
74181,1
74182,2
74183,3
74184,3
74185,5
74186,5
74187,3
74188,1
74189,4
74190,3
74191,2
74192,0
74193,5
74194,2
74195,2
74196,7
74197,3
74198,7
74199,2
74200,4
74201,0
74202,4
74203,3
74204,3
74205,1
74206,3
74207,0
74208,3
74209,1
74210,6
74211,2
74212,2
74213,2
74214,2
74215,2
74216,0
74217,4
74218,5
74219,1
74220,5
74221,3
74222,4
74223,0
74224,4
74225,4
74226,1
74227,3
74228,1
74229,3
74230,3
74231,1
74232,3
74233,4
74234,0
74235,0
74236,2
74237,3
74238,3
74239,1
74240,3
74241,3
74242,6
74243,3
74244,1
74245,0
74246,1
74247,2
74248,3
74249,4
74250,4
74251,5
74252,1
74253,2
74254,1
74255,3
74256,6
74257,4
74258,2
74259,4
74260,2
74261,1
74262,3
74263,2
74264,5
74265,0
74266,0
74267,2
74268,1
74269,4
74270,0
74271,4
74272,2
74273,4
74274,2
74275,3
74276,3
74277,1
74278,1
74279,3
74280,4
74281,5
74282,3
74283,0
74284,1
74285,2
74286,0
74287,0
74288,0
74289,0
74290,0
74291,4
74292,4
74293,1
74294,3
74295,6
74296,4
74297,0
74298,2
74299,2
74300,4
74301,3
74302,3
74303,2
74304,2
74305,4
74306,3
74307,0
74308,0
74309,3
74310,2
74311,1
74312,0
74313,5
74314,1
74315,2
74316,2
74317,4
74318,2
74319,2
74320,1
74321,0
74322,2
74323,4
74324,0
74325,1
74326,3
74327,4
74328,2
74329,6
74330,6
74331,2
74332,3
74333,1
74334,0
74335,1
74336,0
74337,6
74338,5
74339,1
74340,2
74341,2
74342,3
74343,3
74344,3
74345,5
74346,4
74347,3
74348,0
74349,2
74350,3
74351,4
74352,3
74353,1
74354,1
74355,6
74356,1
74357,0
74358,2
74359,0
74360,3
74361,1
74362,2
74363,3
74364,4
74365,0
74366,3
74367,5
74368,4
74369,1
74370,2
74371,2
74372,6
74373,3
74374,1
74375,4
74376,2
74377,3
74378,5
74379,2
74380,3
74381,2
74382,3
74383,3
74384,5
74385,2
74386,3
74387,3
74388,2
74389,5
74390,4
74391,0
74392,1
74393,2
74394,3
74395,3
74396,2
74397,5
74398,1
74399,4
74400,5
74401,5
74402,7
74403,3
74404,3
74405,3
74406,2
74407,3
74408,4
74409,3
74410,2
74411,5
74412,5
74413,5
74414,3
74415,2
74416,5
74417,2
74418,1
74419,0
74420,0
74421,0
74422,1
74423,0
74424,0
74425,2
74426,0
74427,1
74428,2
74429,2
74430,5
74431,1
74432,2
74433,0
74434,6
74435,4
74436,0
74437,1
74438,4
74439,2
74440,2
74441,1
74442,2
74443,3
74444,0
74445,2
74446,1
74447,1
74448,2
74449,3
74450,0
74451,3
74452,1
74453,6
74454,6
74455,4
74456,2
74457,8
74458,2
74459,7
74460,5
74461,5
74462,1
74463,2
74464,4
74465,3
74466,2
74467,2
74468,2
74469,2
74470,3
74471,3
74472,3
74473,1
74474,3
74475,0
74476,1
74477,2
74478,3
74479,3
74480,3
74481,1
74482,1
74483,6
74484,1
74485,0
74486,2
74487,1
74488,2
74489,0
74490,1
74491,2
74492,3
74493,2
74494,3
74495,3
74496,2
74497,2
74498,4
74499,3
74500,3
74501,2
74502,0
74503,1
74504,3
74505,1
74506,6
74507,0
74508,3
74509,2
74510,3
74511,1
74512,6
74513,0
74514,0
74515,5
74516,1
74517,5
74518,2
74519,2
74520,8
74521,1
74522,1
74523,3
74524,0
74525,6
74526,0
74527,5
74528,12
74529,4
74530,1
74531,5
74532,4
74533,3
74534,3
74535,2
74536,2
74537,2
74538,3
74539,1
74540,3
74541,0
74542,2
74543,4
74544,7
74545,4
74546,1
74547,3
74548,6
74549,0
74550,4
74551,5
74552,5
74553,3
74554,0
74555,4
74556,2
74557,4
74558,2
74559,5
74560,3
74561,4
74562,1
74563,2
74564,4
74565,0
74566,3
74567,0
74568,1
74569,6
74570,4
74571,3
74572,5
74573,3
74574,2
74575,3
74576,3
74577,4
74578,4
74579,4
74580,3
74581,3
74582,2
74583,5
74584,3
74585,1
74586,0
74587,2
74588,4
74589,2
74590,0
74591,0
74592,5
74593,4
74594,1
74595,2
74596,1
74597,1
74598,1
74599,3
74600,3
74601,2
74602,1
74603,5
74604,1
74605,7
74606,4
74607,9
74608,2
74609,5
74610,1
74611,4
74612,6
74613,0
74614,4
74615,1
74616,2
74617,4
74618,2
74619,3
74620,2
74621,1
74622,1
74623,2
74624,1
74625,1
74626,1
74627,5
74628,2
74629,3
74630,2
74631,3
74632,2
74633,3
74634,4
74635,4
74636,1
74637,3
74638,6
74639,3
74640,5
74641,3
74642,1
74643,2
74644,2
74645,0
74646,1
74647,1
74648,3
74649,6
74650,3
74651,1
74652,2
74653,1
74654,3
74655,1
74656,2
74657,2
74658,1
74659,0
74660,0
74661,2
74662,1
74663,2
74664,5
74665,1
74666,3
74667,2
74668,1
74669,1
74670,2
74671,4
74672,5
74673,4
74674,5
74675,1
74676,3
74677,4
74678,2
74679,2
74680,4
74681,1
74682,3
74683,5
74684,2
74685,4
74686,5
74687,3
74688,5
74689,6
74690,0
74691,2
74692,8
74693,2
74694,2
74695,6
74696,1
74697,3
74698,5
74699,7
74700,4
74701,3
74702,0
74703,9
74704,5
74705,5
74706,2
74707,3
74708,4
74709,3
74710,1
74711,4
74712,1
74713,0
74714,3
74715,4
74716,4
74717,2
74718,1
74719,1
74720,1
74721,3
74722,7
74723,3
74724,2
74725,4
74726,2
74727,1
74728,0
74729,5
74730,3
74731,5
74732,7
74733,1
74734,2
74735,2
74736,3
74737,6
74738,2
74739,1
74740,6
74741,1
74742,4
74743,2
74744,3
74745,3
74746,3
74747,4
74748,0
74749,2
74750,4
74751,1
74752,4
74753,2
74754,1
74755,4
74756,3
74757,0
74758,3
74759,2
74760,3
74761,0
74762,2
74763,4
74764,0
74765,1
74766,5
74767,5
74768,2
74769,1
74770,3
74771,3
74772,3
74773,3
74774,4
74775,4
74776,2
74777,5
74778,1
74779,3
74780,4
74781,0
74782,4
74783,0
74784,3
74785,4
74786,0
74787,1
74788,3
74789,4
74790,3
74791,2
74792,4
74793,0
74794,4
74795,3
74796,2
74797,2
74798,0
74799,1
74800,2
74801,1
74802,3
74803,1
74804,1
74805,0
74806,1
74807,1
74808,4
74809,6
74810,1
74811,5
74812,1
74813,0
74814,4
74815,2
74816,1
74817,2
74818,4
74819,1
74820,3
74821,6
74822,0
74823,3
74824,1
74825,3
74826,0
74827,3
74828,4
74829,3
74830,3
74831,3
74832,3
74833,3
74834,2
74835,0
74836,1
74837,0
74838,2
74839,1
74840,4
74841,3
74842,1
74843,6
74844,4
74845,3
74846,3
74847,1
74848,1
74849,3
74850,2
74851,3
74852,5
74853,2
74854,1
74855,1
74856,0
74857,3
74858,1
74859,3
74860,2
74861,2
74862,0
74863,5
74864,2
74865,3
74866,2
74867,5
74868,2
74869,3
74870,3
74871,0
74872,5
74873,1
74874,2
74875,7
74876,5
74877,1
74878,1
74879,6
74880,4
74881,1
74882,1
74883,2
74884,2
74885,5
74886,3
74887,3
74888,7
74889,1
74890,3
74891,0
74892,3
74893,3
74894,1
74895,3
74896,3
74897,7
74898,0
74899,5
74900,2
74901,3
74902,3
74903,5
74904,2
74905,2
74906,3
74907,3
74908,1
74909,4
74910,7
74911,6
74912,4
74913,1
74914,3
74915,5
74916,4
74917,2
74918,1
74919,4
74920,0
74921,0
74922,1
74923,2
74924,3
74925,6
74926,3
74927,3
74928,4
74929,3
74930,2
74931,4
74932,4
74933,0
74934,7
74935,2
74936,3
74937,2
74938,3
74939,2
74940,2
74941,3
74942,2
74943,1
74944,3
74945,1
74946,3
74947,2
74948,5
74949,2
74950,2
74951,1
74952,7
74953,4
74954,2
74955,5
74956,0
74957,4
74958,1
74959,0
74960,7
74961,0
74962,4
74963,1
74964,1
74965,1
74966,2
74967,0
74968,2
74969,4
74970,3
74971,1
74972,0
74973,0
74974,3
74975,1
74976,2
74977,1
74978,4
74979,3
74980,0
74981,3
74982,2
74983,4
74984,4
74985,4
74986,2
74987,1
74988,4
74989,0
74990,1
74991,2
74992,2
74993,1
74994,2
74995,2
74996,8
74997,2
74998,0
74999,1
75000,6
75001,3
75002,3
75003,4
75004,2
75005,1
75006,2
75007,5
75008,1
75009,1
75010,2
75011,1
75012,0
75013,3
75014,1
75015,0
75016,5
75017,2
75018,5
75019,1
75020,3
75021,4
75022,0
75023,1
75024,2
75025,2
75026,3
75027,5
75028,1
75029,2
75030,3
75031,2
75032,2
75033,1
75034,2
75035,3
75036,5
75037,4
75038,7
75039,5
75040,4
75041,2
75042,5
75043,4
75044,4
75045,2
75046,3
75047,4
75048,4
75049,1
75050,0
75051,0
75052,1
75053,5
75054,5
75055,2
75056,6
75057,4
75058,6
75059,1
75060,3
75061,0
75062,5
75063,3
75064,3
75065,5
75066,3
75067,2
75068,2
75069,1
75070,1
75071,2
75072,2
75073,4
75074,3
75075,4
75076,4
75077,3
75078,1
75079,2
75080,4
75081,2
75082,1
75083,4
75084,5
75085,4
75086,1
75087,6
75088,8
75089,0
75090,0
75091,3
75092,1
75093,1
75094,6
75095,9
75096,0
75097,0
75098,2
75099,1
75100,2
75101,3
75102,2
75103,0
75104,2
75105,0
75106,2
75107,1
75108,4
75109,5
75110,0
75111,3
75112,1
75113,5
75114,7
75115,2
75116,2
75117,3
75118,2
75119,3
75120,5
75121,6
75122,0
75123,3
75124,1
75125,3
75126,1
75127,0
75128,3
75129,2
75130,3
75131,3
75132,4
75133,3
75134,2
75135,4
75136,0
75137,2
75138,2
75139,2
75140,2
75141,2
75142,1
75143,3
75144,2
75145,3
75146,2
75147,0
75148,4
75149,0
75150,2
75151,5
75152,1
75153,2
75154,4
75155,3
75156,4
75157,2
75158,0
75159,2
75160,1
75161,2
75162,4
75163,3
75164,3
75165,1
75166,3
75167,0
75168,4
75169,2
75170,0
75171,4
75172,4
75173,1
75174,1
75175,2
75176,6
75177,4
75178,1
75179,1
75180,0
75181,3
75182,4
75183,5
75184,0
75185,4
75186,2
75187,2
75188,1
75189,2
75190,0
75191,5
75192,2
75193,7
75194,7
75195,1
75196,1
75197,2
75198,0
75199,0
75200,1
75201,2
75202,1
75203,4
75204,1
75205,3
75206,2
75207,6
75208,5
75209,3
75210,1
75211,0
75212,1
75213,5
75214,3
75215,3
75216,4
75217,3
75218,4
75219,2
75220,4
75221,3
75222,4
75223,1
75224,6
75225,4
75226,2
75227,2
75228,2
75229,5
75230,1
75231,0
75232,0
75233,6
75234,3
75235,2
75236,5
75237,2
75238,4
75239,3
75240,2
75241,4
75242,1
75243,4
75244,7
75245,2
75246,4
75247,7
75248,1
75249,1
75250,3
75251,2
75252,1
75253,2
75254,2
75255,4
75256,1
75257,4
75258,1
75259,3
75260,0
75261,1
75262,0
75263,7
75264,1
75265,0
75266,6
75267,4
75268,2
75269,4
75270,2
75271,2
75272,3
75273,7
75274,1
75275,2
75276,4
75277,4
75278,4
75279,2
75280,5
75281,2
75282,0
75283,0
75284,2
75285,3
75286,3
75287,1
75288,4
75289,2
75290,2
75291,6
75292,3
75293,3
75294,2
75295,1
75296,1
75297,3
75298,2
75299,0
75300,2
75301,1
75302,3
75303,4
75304,4
75305,4
75306,0
75307,0
75308,4
75309,2
75310,3
75311,0
75312,1
75313,5
75314,4
75315,4
75316,8
75317,0
75318,6
75319,3
75320,2
75321,2
75322,6
75323,2
75324,2
75325,0
75326,0
75327,7
75328,2
75329,1
75330,0
75331,6
75332,0
75333,3
75334,1
75335,0
75336,4
75337,0
75338,4
75339,3
75340,6
75341,4
75342,0
75343,0
75344,1
75345,1
75346,3
75347,5
75348,4
75349,4
75350,2
75351,4
75352,0
75353,0
75354,1
75355,1
75356,2
75357,2
75358,1
75359,3
75360,3
75361,0
75362,0
75363,3
75364,0
75365,0
75366,6
75367,2
75368,3
75369,5
75370,4
75371,1
75372,1
75373,3
75374,4
75375,1
75376,1
75377,1
75378,3
75379,3
75380,0
75381,2
75382,2
75383,0
75384,4
75385,2
75386,2
75387,3
75388,2
75389,2
75390,3
75391,4
75392,6
75393,4
75394,5
75395,2
75396,2
75397,4
75398,2
75399,6
75400,1
75401,5
75402,3
75403,0
75404,6
75405,4
75406,2
75407,2
75408,0
75409,5
75410,1
75411,2
75412,2
75413,2
75414,1
75415,4
75416,3
75417,3
75418,3
75419,2
75420,4
75421,2
75422,5
75423,5
75424,1
75425,4
75426,3
75427,0
75428,1
75429,3
75430,1
75431,4
75432,1
75433,2
75434,0
75435,2
75436,1
75437,3
75438,1
75439,5
75440,4
75441,4
75442,1
75443,1
75444,5
75445,4
75446,3
75447,3
75448,3
75449,3
75450,7
75451,1
75452,1
75453,1
75454,2
75455,4
75456,3
75457,5
75458,5
75459,3
75460,3
75461,3
75462,2
75463,4
75464,3
75465,6
75466,0
75467,3
75468,3
75469,1
75470,2
75471,4
75472,4
75473,4
75474,5
75475,0
75476,0
75477,3
75478,1
75479,5
75480,4
75481,6
75482,6
75483,1
75484,7
75485,1
75486,7
75487,5
75488,3
75489,4
75490,2
75491,4
75492,3
75493,1
75494,0
75495,3
75496,2
75497,3
75498,3
75499,0
75500,2
75501,1
75502,4
75503,1
75504,2
75505,2
75506,3
75507,2
75508,0
75509,4
75510,6
75511,0
75512,2
75513,2
75514,4
75515,2
75516,2
75517,3
75518,2
75519,2
75520,7
75521,6
75522,2
75523,2
75524,0
75525,2
75526,4
75527,1
75528,4
75529,5
75530,4
75531,2
75532,2
75533,1
75534,2
75535,1
75536,1
75537,2
75538,2
75539,2
75540,3
75541,6
75542,0
75543,6
75544,4
75545,4
75546,1
75547,1
75548,3
75549,3
75550,2
75551,0
75552,2
75553,3
75554,0
75555,0
75556,1
75557,2
75558,1
75559,2
75560,0
75561,1
75562,0
75563,2
75564,4
75565,2
75566,2
75567,1
75568,2
75569,2
75570,4
75571,3
75572,1
75573,1
75574,2
75575,3
75576,4
75577,1
75578,4
75579,2
75580,1
75581,2
75582,3
75583,3
75584,2
75585,3
75586,3
75587,0
75588,1
75589,2
75590,1
75591,5
75592,1
75593,1
75594,2
75595,4
75596,4
75597,0
75598,2
75599,4
75600,3
75601,1
75602,4
75603,1
75604,4
75605,1
75606,7
75607,1
75608,2
75609,3
75610,6
75611,3
75612,0
75613,3
75614,2
75615,7
75616,1
75617,1
75618,3
75619,4
75620,1
75621,4
75622,8
75623,1
75624,7
75625,4
75626,4
75627,1
75628,4
75629,3
75630,1
75631,6
75632,1
75633,2
75634,3
75635,3
75636,0
75637,2
75638,4
75639,2
75640,0
75641,2
75642,3
75643,1
75644,0
75645,1
75646,1
75647,4
75648,1
75649,4
75650,0
75651,1
75652,2
75653,2
75654,1
75655,5
75656,5
75657,4
75658,4
75659,1
75660,5
75661,2
75662,3
75663,4
75664,0
75665,3
75666,3
75667,0
75668,4
75669,4
75670,1
75671,1
75672,0
75673,3
75674,4
75675,4
75676,0
75677,2
75678,4
75679,0
75680,3
75681,4
75682,4
75683,3
75684,0
75685,4
75686,4
75687,5
75688,6
75689,4
75690,2
75691,3
75692,4
75693,2
75694,0
75695,4
75696,1
75697,0
75698,1
75699,4
75700,2
75701,3
75702,3
75703,0
75704,4
75705,2
75706,3
75707,4
75708,2
75709,1
75710,2
75711,5
75712,0
75713,1
75714,1
75715,0
75716,1
75717,2
75718,0
75719,4
75720,4
75721,2
75722,2
75723,2
75724,1
75725,2
75726,2
75727,3
75728,3
75729,2
75730,3
75731,4
75732,0
75733,1
75734,2
75735,3
75736,1
75737,5
75738,1
75739,3
75740,7
75741,2
75742,1
75743,4
75744,3
75745,4
75746,4
75747,2
75748,4
75749,3
75750,2
75751,1
75752,1
75753,1
75754,6
75755,4
75756,4
75757,1
75758,1
75759,0
75760,4
75761,2
75762,5
75763,3
75764,3
75765,3
75766,0
75767,1
75768,2
75769,3
75770,3
75771,2
75772,2
75773,1
75774,6
75775,2
75776,2
75777,4
75778,4
75779,3
75780,3
75781,1
75782,1
75783,3
75784,1
75785,0
75786,6
75787,5
75788,0
75789,1
75790,1
75791,6
75792,3
75793,2
75794,0
75795,2
75796,2
75797,3
75798,4
75799,5
75800,2
75801,3
75802,0
75803,5
75804,3
75805,0
75806,3
75807,3
75808,3
75809,3
75810,3
75811,2
75812,4
75813,5
75814,0
75815,2
75816,4
75817,2
75818,0
75819,1
75820,1
75821,0
75822,2
75823,2
75824,1
75825,3
75826,5
75827,3
75828,0
75829,2
75830,2
75831,4
75832,1
75833,0
75834,1
75835,3
75836,2
75837,3
75838,2
75839,3
75840,0
75841,1
75842,4
75843,3
75844,2
75845,3
75846,2
75847,3
75848,5
75849,1
75850,1
75851,2
75852,3
75853,3
75854,3
75855,2
75856,1
75857,6
75858,3
75859,1
75860,2
75861,2
75862,1
75863,3
75864,4
75865,5
75866,2
75867,7
75868,1
75869,5
75870,2
75871,3
75872,4
75873,2
75874,6
75875,0
75876,2
75877,2
75878,3
75879,3
75880,5
75881,6
75882,3
75883,3
75884,2
75885,2
75886,2
75887,2
75888,6
75889,2
75890,2
75891,1
75892,1
75893,0
75894,3
75895,0
75896,1
75897,4
75898,2
75899,1
75900,1
75901,3
75902,1
75903,1
75904,1
75905,1
75906,2
75907,3
75908,0
75909,5
75910,2
75911,0
75912,1
75913,2
75914,6
75915,6
75916,5
75917,0
75918,2
75919,3
75920,4
75921,0
75922,3
75923,7
75924,2
75925,2
75926,3
75927,3
75928,3
75929,4
75930,0
75931,1
75932,2
75933,2
75934,1
75935,2
75936,2
75937,0
75938,3
75939,3
75940,1
75941,1
75942,2
75943,2
75944,2
75945,1
75946,3
75947,5
75948,3
75949,6
75950,1
75951,1
75952,3
75953,2
75954,2
75955,4
75956,3
75957,2
75958,3
75959,6
75960,1
75961,2
75962,2
75963,4
75964,0
75965,0
75966,5
75967,0
75968,3
75969,3
75970,2
75971,2
75972,4
75973,1
75974,8
75975,2
75976,3
75977,1
75978,3
75979,4
75980,5
75981,4
75982,1
75983,3
75984,5
75985,1
75986,0
75987,1
75988,5
75989,2
75990,0
75991,2
75992,4
75993,2
75994,5
75995,2
75996,3
75997,2
75998,2
75999,3
76000,2
76001,0
76002,1
76003,2
76004,1
76005,3
76006,4
76007,0
76008,2
76009,1
76010,3
76011,3
76012,3
76013,2
76014,2
76015,0
76016,2
76017,5
76018,0
76019,3
76020,1
76021,5
76022,4
76023,3
76024,0
76025,4
76026,0
76027,4
76028,1
76029,4
76030,6
76031,1
76032,3
76033,1
76034,2
76035,1
76036,4
76037,2
76038,2
76039,2
76040,1
76041,2
76042,2
76043,4
76044,0
76045,5
76046,4
76047,0
76048,2
76049,1
76050,3
76051,3
76052,2
76053,6
76054,2
76055,4
76056,2
76057,7
76058,5
76059,3
76060,3
76061,2
76062,2
76063,3
76064,2
76065,1
76066,2
76067,1
76068,2
76069,4
76070,2
76071,0
76072,6
76073,0
76074,4
76075,4
76076,0
76077,1
76078,2
76079,2
76080,0
76081,1
76082,2
76083,1
76084,2
76085,2
76086,1
76087,2
76088,4
76089,1
76090,3
76091,2
76092,2
76093,1
76094,6
76095,3
76096,4
76097,1
76098,1
76099,5
76100,1
76101,4
76102,2
76103,3
76104,4
76105,0
76106,0
76107,2
76108,6
76109,0
76110,4
76111,2
76112,1
76113,2
76114,5
76115,4
76116,1
76117,0
76118,1
76119,2
76120,2
76121,2
76122,3
76123,1
76124,1
76125,3
76126,1
76127,3
76128,4
76129,6
76130,0
76131,1
76132,2
76133,1
76134,2
76135,6
76136,2
76137,2
76138,4
76139,4
76140,3
76141,1
76142,4
76143,2
76144,2
76145,1
76146,1
76147,3
76148,5
76149,2
76150,2
76151,4
76152,5
76153,5
76154,3
76155,3
76156,3
76157,0
76158,1
76159,1
76160,5
76161,1
76162,5
76163,2
76164,2
76165,4
76166,0
76167,2
76168,0
76169,6
76170,4
76171,2
76172,2
76173,5
76174,0
76175,3
76176,0
76177,2
76178,1
76179,2
76180,7
76181,0
76182,1
76183,4
76184,8
76185,0
76186,4
76187,1
76188,2
76189,3
76190,5
76191,1
76192,2
76193,0
76194,3
76195,2
76196,4
76197,2
76198,4
76199,3
76200,3
76201,0
76202,4
76203,4
76204,3
76205,2
76206,2
76207,5
76208,0
76209,3
76210,3
76211,4
76212,2
76213,4
76214,1
